"estimateID"	"estimator"	"studyID"	"groupID"	"sex"	"common.name"	"phylum"	"class"	"order"	"fam"	"genus"	"species"	"enrich"	"capt.gens"	"scope"	"strategy"	"n1i"	"m1i"	"sd1i"	"n2i"	"m2i"	"sd2i"	"A"	"C"	"B"	"D"	"PrintYear"	"enrich.present"	"capt.present"	"enrich.bin"	"capt.bin"
322	"SMD"	46	202	"Female"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	-1	0.5	"Movement"	"ISR"	8	-39.74	12.2	7	-26.67	6.69	NA	NA	NA	NA	2014	0	1	0	1
318	"SMD"	46	170	"Female"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	-1	0	"Movement"	"ESR"	8	-39.65	12.29	7	-26.52	7.34	NA	NA	NA	NA	2014	0	1	0	0
210	"SMD"	26	116	"Mixed"	"Brown teal"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Anas"	"chlorotis"	-1	1.5	"Constitution"	"ISR"	45	32.4	12.3	6	30.6	3.2	NA	NA	NA	NA	2006	0	1	0	1
865	"SMD"	139	449	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	-1	"Movement"	"ISR"	14	17.3	12.4	4	18.9	11	NA	NA	NA	NA	1998	0	0	0	0
973	"SMD"	159	497	"Mixed"	"Ploughshare tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Geochelone"	"yniphora"	-1	1.5	"Movement"	"ISR"	5	-20.3	12.4	5	-19.1	13.4	NA	NA	NA	NA	2000	0	1	0	1
194	"SMD"	24	110	"Mixed"	"Blue crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Callinectes"	"sapidus"	-1	1.5	"Constitution"	"ISR"	42	17.85	12.54	10	17.47	6	NA	NA	NA	NA	2004	0	1	0	1
1104	"SMD"	191	552	"Mixed"	"Green iguana"	"Chordata"	"Reptilia"	"Squamata"	"Iguanidae"	"Iguana"	"iguana"	-1	1.5	"Movement"	"ISR"	2	3	12.72792206	9	0.4	13.8	NA	NA	NA	NA	2010	0	1	0	1
488	"SMD"	89	253	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Movement"	"ISR"	29	99.69	12.85	10	109.68	12.75	NA	NA	NA	NA	2016	0	1	0	1
27	"SMD"	4	15	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0.5	"Survival"	"ISR"	40	-45	12.9	40	-52.5	12.6	NA	NA	NA	NA	1994	0	1	0	1
311	"SMD"	43	165	"Mixed"	"Eastern hognose snake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Heterodon"	"platyrhinos"	-1	0	"Movement"	"ESR"	11	-57	13.27	9	-47	24	NA	NA	NA	NA	2000	0	1	0	0
312	"SMD"	43	165	"Mixed"	"Eastern hognose snake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Heterodon"	"platyrhinos"	-1	0	"Movement"	"ESR"	11	-119	13.27	9	-120	69	NA	NA	NA	NA	2000	0	1	0	0
327	"SMD"	47	174	"Female"	"Timber rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"horridus"	-1	0	"Movement"	"ESR"	7	-24.6	13.28	2	-73.1	50.6	NA	NA	NA	NA	1999	0	1	0	0
908	"SMD"	149	475	"Mixed"	"Amur ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Elaphe"	"schrenckii"	-1	0	"Movement"	"ESR"	2	-12.1	13.29360749	5	-29.3	35.10626725	NA	NA	NA	NA	2011	0	1	0	0
224	"SMD"	30	121	"Mixed"	"North Africa Houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"undulata"	1	5.5	"Reproduction"	"ISR"	646	63.06	13.42	253	62.26	11.04	NA	NA	NA	NA	2019	1	1	1	2
227	"SMD"	30	122	"Mixed"	"North Africa Houbara"	"Chordata"	"Aves"	"Otidiformes"	"Otididae"	"Chlamydotis"	"undulata"	0	5.5	"Reproduction"	"ISR"	646	63.06	13.42	513	61.35	11.08	NA	NA	NA	NA	2019	1	1	0	2
456	"SMD"	78	232	"Mixed"	"Three-toed box turtle"	"Chordata"	"Reptilia"	"Testudines"	"Emydidae"	"Terrapene"	"carolina"	-1	0	"Movement"	"ESR"	19	-36.2	13.9	16	-62.55	36.48	NA	NA	NA	NA	2007	0	1	0	0
211	"SMD"	26	116	"Mixed"	"Brown teal"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Anas"	"chlorotis"	-1	1.5	"Constitution"	"ISR"	42	65	14	7	60	13	NA	NA	NA	NA	2006	0	1	0	1
342	"SMD"	51	180	"Mixed"	"Northern Pacific rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"oreganus"	-1	0	"Movement"	"ESR"	6	-12.16	14.06	8	-27.33	13.15	NA	NA	NA	NA	2012	0	1	0	0
329	"SMD"	47	175	"Male"	"Timber rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"horridus"	-1	0	"Movement"	"ESR"	7	-36.9	14.18	6	-123.8	47.52	NA	NA	NA	NA	1999	0	1	0	0
11	"SMD"	1	3	"Male"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	1	0	"Movement"	"ESR"	9	-30.44285714	14.68205902	4	-22.15	8.798674143	NA	NA	NA	NA	2017	1	1	1	0
15	"SMD"	1	4	"Male"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	0	0	"Movement"	"ESR"	9	-30.44285714	14.68205902	3	-39.4	13.75790682	NA	NA	NA	NA	2017	1	1	0	0
492	"SMD"	91	256	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	6.5	"Reproduction"	"ISR"	23	114.7	14.8	27	106.19	14.1	NA	NA	NA	NA	2016	0	1	0	2
373	"SMD"	56	192	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	1.5	"Movement"	"ISR"	187	15.1	15.04	150	4.4	4.9	NA	NA	NA	NA	2015	0	1	0	1
974	"SMD"	160	498	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	5	"Reproduction"	"ISR"	27	11.3	15.6	49	0.7	1.1	NA	NA	NA	NA	2014	0	1	0	2
893	"SMD"	145	465	"Female"	"Gopher tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"polyphemus"	-1	0	"Movement"	"ESR"	7	-19.6	15.9	9	-3.6	4.3	NA	NA	NA	NA	2014	0	1	0	0
717	"SMD"	119	351	"Male"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	7	"Reproduction"	"ISR"	6	7.33	16.5	6	25.33	59.64	NA	NA	NA	NA	2004	0	1	0	2
1090	"SMD"	186	545	"Mixed"	"Western rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"oreganus"	-1	0	"Movement"	"ESR"	14	-25.1	16.8	14	-37.4	10.5	NA	NA	NA	NA	2009	0	1	0	0
868	"SMD"	139	451	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	-1	"Movement"	"ISR"	16	23.5	17.3	8	20.2	9.1	NA	NA	NA	NA	1998	0	0	0	0
536	"SMD"	100	274	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	0.5	"Survival"	"ISR"	68	96.9	18.14166475	42	59	77.76888838	NA	NA	NA	NA	2012	0	1	0	1
191	"SMD"	22	107	"Mixed"	"Sea trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1	"Movement"	"ISR"	61	36.73	19.03	37	32.09	14.87	NA	NA	NA	NA	2014	0	1	0	1
542	"SMD"	100	276	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	0.5	"Survival"	"ISR"	48	95.8	20.78460969	30	50	66.27442946	NA	NA	NA	NA	2012	0	1	0	1
380	"SMD"	57	195	"Mixed"	"Mona Island iguana"	"Chordata"	"Reptilia"	"Squamata"	"Iguanidae"	"Cyclura"	"cornuta"	-1	0.25	"Constitution"	"ISR"	13	32.2	22	21	28.2	25.4	NA	NA	NA	NA	2008	0	1	0	1
1071	"SMD"	180	538	"Mixed"	"European hedgehog"	"Chordata"	"Mammalia"	"Eulipotyphla"	"Erinaceidae"	"Erinaceus"	"europaeus"	-1	0	"Constitution"	"ESR"	20	-5.3	22.58884998	23	-8.5	20.06419311	NA	NA	NA	NA	2006	0	1	0	0
1072	"SMD"	180	538	"Mixed"	"European hedgehog"	"Chordata"	"Mammalia"	"Eulipotyphla"	"Erinaceidae"	"Erinaceus"	"europaeus"	-1	0	"Constitution"	"ESR"	20	-5.3	22.58884998	20	-33.3	36.50723229	NA	NA	NA	NA	2006	0	1	0	0
345	"SMD"	52	181	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	-1	0	"Movement"	"ESR"	11	-25.95	22.63	5	-93.18	53.14	NA	NA	NA	NA	2017	0	1	0	0
348	"SMD"	52	182	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	1	0.25	"Movement"	"ISR"	11	-25.95	22.63	9	-38.98	16.57	NA	NA	NA	NA	2017	1	1	1	1
351	"SMD"	52	183	"Mixed"	"Black ratsnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pantherophis"	"obsoletus"	0	0.25	"Movement"	"ISR"	11	-25.95	22.63	10	-23.33	16.26	NA	NA	NA	NA	2017	1	1	0	1
798	"SMD"	126	411	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	131	9.64	22.82	214	3.59	21.31	NA	NA	NA	NA	2003	0	1	0	1
172	"SMD"	21	92	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	163	186	23	31	184	30	NA	NA	NA	NA	2008	0	1	0	1
889	"SMD"	145	464	"Male"	"Gopher tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"polyphemus"	-1	0	"Movement"	"ESR"	8	-15.9	23.9	11	-62.2	93.3	NA	NA	NA	NA	2014	0	1	0	0
1049	"SMD"	173	525	"Mixed"	"Red sea urchin"	"Echinodermata"	"Echinoidea"	"Echinoida"	"Strongylocentrotidae"	"Mesocentrotus"	"franciscanus"	-1	0	"Constitution"	"ESR"	61	48.34594	24.50879779	168	-85.52468244	34.14237175	NA	NA	NA	NA	2019	0	1	0	0
158	"SMD"	21	90	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	201	192	25	31	194	28	NA	NA	NA	NA	2008	0	1	0	1
800	"SMD"	126	412	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	54	12.04	25.17	589	6.11	19.97	NA	NA	NA	NA	2003	0	1	0	1
1045	"SMD"	171	522	"Mixed"	"European hare"	"Chordata"	"Mammalia"	"Lagomorpha"	"Leporidae"	"Lepus"	"europaeus"	-1	0	"Movement"	"ESR"	7	-9	25.28	14	-63	19.58	NA	NA	NA	NA	2010	0	1	0	0
165	"SMD"	21	91	"Female"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	238	188	27	68	182	22	NA	NA	NA	NA	2008	0	1	0	1
375	"SMD"	56	482	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	11	"Survival"	"ISR"	187	79.5	28.7170681	150	68.7	42.8660705	NA	NA	NA	NA	2015	0	1	0	2
705	"SMD"	117	343	"Mixed"	"Blue crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Callinectes"	"sapidus"	-1	1.5	"Survival"	"ISR"	20	88.5	29.07	20	77.3	38.91	NA	NA	NA	NA	2005	0	1	0	1
216	"SMD"	27	117	"Mixed"	"Lacertid lizard"	"Chordata"	"Reptilia"	"Squamata"	"Lacertidae"	"Psammodromus"	"algirus"	-1	1.5	"Survival"	"ISR"	18	45.8	33.09	24	53.7	34.29	NA	NA	NA	NA	2009	0	1	0	1
963	"SMD"	157	493	"Mixed"	"Louisiana pine snake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pituophis"	"ruthveni"	-1	1.5	"Movement"	"ISR"	9	-33.2	33.3	3	-5.1	3.983716857	NA	NA	NA	NA	2006	0	1	0	1
217	"SMD"	27	117	"Mixed"	"Lacertid lizard"	"Chordata"	"Reptilia"	"Squamata"	"Lacertidae"	"Psammodromus"	"algirus"	-1	1.5	"Movement"	"ISR"	17	28.8	33.31	24	33.9	39.24	NA	NA	NA	NA	2009	0	1	0	1
453	"SMD"	77	231	"Mixed"	"Tiger snake"	"Chordata"	"Reptilia"	"Squamata"	"Elapidae"	"Notechis"	"scutatus"	-1	0	"Movement"	"ESR"	6	-64	33.58	8	-139.8	118.51	NA	NA	NA	NA	2005	0	1	0	0
212	"SMD"	26	116	"Mixed"	"Brown teal"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Anas"	"chlorotis"	-1	1.5	"Constitution"	"ISR"	42	236	34	7	196	26	NA	NA	NA	NA	2006	0	1	0	1
330	"SMD"	47	175	"Male"	"Timber rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"horridus"	-1	0	"Movement"	"ESR"	7	-59.9	34.5	6	-600.6	619.72	NA	NA	NA	NA	1999	0	1	0	0
796	"SMD"	126	410	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	233	23.93	36.08	122	12.9	43.16	NA	NA	NA	NA	2003	0	1	0	1
401	"SMD"	65	208	"Mixed"	"Eastern hellbender"	"Chordata"	"Amphibia"	"Caudata"	"Cryptobranchidae"	"Cryptobranchus"	"alleganiensis"	-1	0	"Movement"	"ESR"	21	-22.58	37.42	20	-46.47	86.3	NA	NA	NA	NA	2018	0	1	0	0
1061	"SMD"	178	534	"Mixed"	"Cougar"	"Chordata"	"Mammalia"	"Carnivora"	"Felidae"	"Puma"	"concolor"	-1	0	"Movement"	"ESR"	3	-40	38	15	-66.93333333	63.76067604	NA	NA	NA	NA	1998	0	1	0	0
522	"SMD"	97	267	"Male"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	1.5	"Reproduction"	"ISR"	10	4	38.7	19	2.84	9.25	NA	NA	NA	NA	2013	0	1	0	1
562	"SMD"	102	279	"Mixed"	"Shortnose gar"	"Chordata"	"Actinopterygii"	"Lepisosteiformes"	"Lepisosteidae"	"Acipenser"	"brevirostrum"	-1	1.5	"Movement"	"ISR"	8	3.9	39.31513703	7	7.4	37.56966862	NA	NA	NA	NA	2011	0	1	0	1
1076	"SMD"	181	540	"Female"	"Leopard"	"Chordata"	"Mammalia"	"Carnivora"	"Felidae"	"Panthera"	"pardus"	-1	0	"Movement"	"ESR"	6	-76.73333333	40.34021567	3	-81.3	44.64157255	NA	NA	NA	NA	2015	0	1	0	0
321	"SMD"	46	171	"Male"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	-1	0	"Movement"	"ESR"	6	-178.25	40.35	5	-498.58	96.24	NA	NA	NA	NA	2014	0	1	0	0
12	"SMD"	1	3	"Male"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	1	0	"Movement"	"ESR"	9	-49.61428571	41.60466434	4	-16.4	10.177426	NA	NA	NA	NA	2017	1	1	1	0
16	"SMD"	1	4	"Male"	"Jewelled gecko"	"Chordata"	"Reptilia"	"Squamata"	"Diplodactylidae"	"Naultinus"	"elegans"	0	0	"Movement"	"ESR"	9	-49.61428571	41.60466434	3	-109.3	72.30082987	NA	NA	NA	NA	2017	1	1	0	0
563	"SMD"	102	279	"Mixed"	"Shortnose gar"	"Chordata"	"Actinopterygii"	"Lepisosteiformes"	"Lepisosteidae"	"Acipenser"	"brevirostrum"	-1	1.5	"Movement"	"ISR"	9	23.8	42.3	6	19.2	35.52	NA	NA	NA	NA	2011	0	1	0	1
544	"SMD"	101	277	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	37	1020	42.58	49	1010	63	NA	NA	NA	NA	2012	0	1	0	1
537	"SMD"	100	274	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	0.5	"Survival"	"ISR"	68	15.9	42.88029851	42	5	69.99199954	NA	NA	NA	NA	2012	0	1	0	1
198	"SMD"	24	114	"Mixed"	"Blue crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Callinectes"	"sapidus"	1	1.5	"Survival"	"ISR"	40	-63.9	44.54	40	-77.77	48.8	NA	NA	NA	NA	2004	1	1	1	1
485	"SMD"	88	252	"Mixed"	"Largemouth bass"	"Chordata"	"Actinopterygii"	"Perciformes"	"Centrarchidae"	"Micropterus"	"salmoides"	-1	-1	"Movement"	"ISR"	20	-25	44.72	30	-75	87.64	NA	NA	NA	NA	2016	0	0	0	0
652	"SMD"	112	322	"Mixed"	"Grey partridge"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Perdix"	"perdix"	-1	1.5	"Reproduction"	"ISR"	35	60	47.33	27	19	36.37	NA	NA	NA	NA	2007	0	1	0	1
426	"SMD"	70	218	"Mixed"	"Ring-necked pheasant"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Phasianus"	"colchicus"	-1	1.5	"Survival"	"ISR"	64	74	48	114	52	74.74	NA	NA	NA	NA	1992	0	1	0	1
653	"SMD"	112	322	"Mixed"	"Grey partridge"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Perdix"	"perdix"	-1	1.5	"Survival"	"ISR"	36	44	48	33	30	45.96	NA	NA	NA	NA	2007	0	1	0	1
328	"SMD"	47	174	"Female"	"Timber rattlesnake"	"Chordata"	"Reptilia"	"Squamata"	"Viperidae"	"Crotalus"	"horridus"	-1	0	"Movement"	"ESR"	7	-41.9	49.37	2	-233.1	173.11	NA	NA	NA	NA	1999	0	1	0	0
266	"SMD"	35	145	"Mixed"	"Common hamster"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	"Cricetus"	"cricetus"	-1	0	"Survival"	"ESR"	28	114.62	50.62	12	91.42	19.82	NA	NA	NA	NA	2011	0	1	0	0
268	"SMD"	35	146	"Mixed"	"Common hamster"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	"Cricetus"	"cricetus"	-1	-1	"Survival"	"ISR"	28	114.62	50.62	68	71.32	41.28	NA	NA	NA	NA	2011	0	0	0	0
835	"SMD"	131	432	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	1	1.5	"Growth"	"ISR"	385	40	51.19154	130	26	49.72192	NA	NA	NA	NA	1993	1	1	1	1
842	"SMD"	131	433	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	0	1.5	"Growth"	"ISR"	385	40	51.19154	151	32	60.26856	NA	NA	NA	NA	1993	1	1	0	1
533	"SMD"	99	273	"Mixed"	"Mallard"	"Chordata"	"Aves"	"Anseriformes"	"Anatidae"	"Anas"	"platyrhynchos"	-1	1.5	"Constitution"	"ISR"	41	149.6	51.86	41	103.8	22.41	NA	NA	NA	NA	2012	0	1	0	1
507	"SMD"	93	261	"Mixed"	"Northern watersnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Nerodia"	"sipedon"	0	1	"Survival"	"ISR"	15	46.2	52.67	10	63.5	46.17	NA	NA	NA	NA	2015	1	1	0	1
508	"SMD"	93	261	"Mixed"	"Northern watersnake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Nerodia"	"sipedon"	1	1	"Survival"	"ISR"	15	46.2	52.67	12	50.2	60.97	NA	NA	NA	NA	2015	1	1	1	1
545	"SMD"	101	277	"Mixed"	"Chum salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"keta"	-1	1.5	"Constitution"	"ISR"	20	1024	53.67	5	998	46.96	NA	NA	NA	NA	2012	0	1	0	1
1084	"SMD"	185	544	"Mixed"	"White-tailed deer"	"Chordata"	"Mammalia"	"Artiodactyla"	"Cervidae"	"Odocoileus"	"virginianus"	-1	0	"Movement"	"ESR"	7	-136.5	56.08992779	6	-171.2	83.52760023	NA	NA	NA	NA	1999	0	1	0	0
564	"SMD"	102	279	"Mixed"	"Shortnose gar"	"Chordata"	"Actinopterygii"	"Lepisosteiformes"	"Lepisosteidae"	"Acipenser"	"brevirostrum"	-1	1.5	"Movement"	"ISR"	9	15.9	58.2	2	7.6	29.98132752	NA	NA	NA	NA	2011	0	1	0	1
565	"SMD"	102	279	"Mixed"	"Shortnose gar"	"Chordata"	"Actinopterygii"	"Lepisosteiformes"	"Lepisosteidae"	"Acipenser"	"brevirostrum"	-1	1.5	"Movement"	"ISR"	9	8	58.2	2	9.6	30.12274888	NA	NA	NA	NA	2011	0	1	0	1
404	"SMD"	65	209	"Mixed"	"Eastern hellbender"	"Chordata"	"Amphibia"	"Caudata"	"Cryptobranchidae"	"Cryptobranchus"	"alleganiensis"	-1	0	"Movement"	"ESR"	21	-33.06	59.38	20	-41.59	89.97	NA	NA	NA	NA	2018	0	1	0	0
651	"SMD"	111	321	"Mixed"	"Coho salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"kisutch"	-1	1.5	"Movement"	"ISR"	40	-36.04	59.65	40	-92.76	72.25	NA	NA	NA	NA	2008	0	1	0	1
374	"SMD"	56	481	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	11	"Survival"	"ISR"	187	12.1	60.16909506	150	5.2	20.82066281	NA	NA	NA	NA	2015	0	1	0	2
964	"SMD"	157	493	"Mixed"	"Louisiana pine snake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Pituophis"	"ruthveni"	-1	1.5	"Movement"	"ISR"	9	-118	62.7	3	-33.7	13.33679122	NA	NA	NA	NA	2006	0	1	0	1
1085	"SMD"	185	544	"Mixed"	"White-tailed deer"	"Chordata"	"Mammalia"	"Artiodactyla"	"Cervidae"	"Odocoileus"	"virginianus"	-1	0	"Movement"	"ESR"	7	-175.7	64.55633199	6	-282.7	607.7184052	NA	NA	NA	NA	1999	0	1	0	0
802	"SMD"	126	413	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	128	27.96	64.94	621	6.34	66.3	NA	NA	NA	NA	2003	0	1	0	1
720	"SMD"	119	354	"Female"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	7	"Reproduction"	"ISR"	6	29.83	65.78	6	2.83	3.37	NA	NA	NA	NA	2004	0	1	0	2
480	"SMD"	86	250	"Mixed"	"Mulloway"	"Chordata"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	"Argyrosomus"	"japonicus"	-1	0.5	"Movement"	"ISR"	4	-72.87	67.12	4	-171.58	73.84	NA	NA	NA	NA	2017	0	1	0	1
313	"SMD"	43	165	"Mixed"	"Eastern hognose snake"	"Chordata"	"Reptilia"	"Squamata"	"Colubridae"	"Heterodon"	"platyrhinos"	-1	0	"Survival"	"ESR"	11	122	69.65	9	36	21	NA	NA	NA	NA	2000	0	1	0	0
319	"SMD"	46	170	"Female"	"Hermann's tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Testudo"	"hermanni"	-1	0	"Movement"	"ESR"	8	-225.99	69.7	7	-256.11	76.36	NA	NA	NA	NA	2014	0	1	0	0
543	"SMD"	100	276	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	0.5	"Survival"	"ISR"	48	10	69.97485263	30	2.6	49.29503018	NA	NA	NA	NA	2012	0	1	0	1
1086	"SMD"	185	544	"Mixed"	"White-tailed deer"	"Chordata"	"Mammalia"	"Artiodactyla"	"Cervidae"	"Odocoileus"	"virginianus"	-1	0	"Movement"	"ESR"	7	-153.6	70.64156001	6	-132.9	86.46698792	NA	NA	NA	NA	1999	0	1	0	0
1037	"SMD"	168	519	"Mixed"	"Northern bobwhite quail"	"Chordata"	"Aves"	"Galliformes"	"Odontophoridae"	"Colinus"	"virginianus"	-1	0	"Survival"	"ESR"	166	33.2	73.43936274	74	26.6	52.47418413	NA	NA	NA	NA	2006	0	1	0	0
836	"SMD"	131	432	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	1	1.5	"Growth"	"ISR"	152	102	73.78325	74	95	78.5811	NA	NA	NA	NA	1993	1	1	1	1
843	"SMD"	131	433	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	0	1.5	"Growth"	"ISR"	152	102	73.78325	67	74	115.42229	NA	NA	NA	NA	1993	1	1	0	1
716	"SMD"	119	350	"Male"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	7	"Reproduction"	"ISR"	6	34.33	75.34	6	100	233.84	NA	NA	NA	NA	2004	0	1	0	2
